time,average,count,minimum,maximum,standard_deviation,standard_error
2020-11-01T00:00:00,-9.432864,42840,-19.93,0.74,4.488078,0.02168381415164206
2020-12-01T00:00:00,-20.84553,44613,-34.5,-7.727,5.144849,0.024358015572434524
2021-01-01T00:00:00,-21.845726,44580,-32.1,-13.1,4.083459,0.019340075125755054
2021-02-01T00:00:00,-29.88208,40320,-44.3,-19.1,5.5570383,0.02767471319966911
2021-03-01T00:00:00,-24.067757,44640,-36.9,-3.107,5.20603,0.024640219054892214
2021-04-01T00:00:00,-16.319256,43200,-35.1,0.228,9.074996,0.04366209483632113
2021-05-01T00:00:00,-5.8302608,44640,-17.0,0.993,4.073921,0.01928193132818508
2021-06-01T00:00:00,0.99694496,43200,-3.8,14.65,2.978905,0.014332263183438268
2021-07-01T00:00:00,3.8858075,44317,-2.505,14.0,3.357179,0.01594737884953204
2021-08-01T00:00:00,2.9319286,44640,-5.1,13.0,2.7923954,0.013216449890108768
2021-09-01T00:00:00,0.651359,43200,-12.01,12.5,2.8698018,0.013807340154125968
2021-10-01T00:00:00,-4.623137,44640,-22.4,1.3,3.9981205,0.018923165658672324
2021-11-01T00:00:00,-7.76876,11472,-20.9,-2.5,4.129228,0.03855221244736785
2021-12-01T00:00:00,-23.46809,34773,-37.2,-0.282,6.4395356,0.03453293326801506
2022-01-01T00:00:00,-25.045366,44606,-37.5,-8.0,5.43771,0.0257465704296683
2022-02-01T00:00:00,-28.521603,40262,-40.33,-3.51,8.46911,0.042207543583712946
2022-03-01T00:00:00,-21.730513,44624,-37.5,-6.1,5.960376,0.02821560671452492
2022-04-01T00:00:00,-17.758015,43200,-32.48,-4.698,5.53457,0.02662821337258645
2022-05-01T00:00:00,-5.169677,44640,-11.94,2.303,3.3640268,0.015921990193385596
2022-06-01T00:00:00,1.770064,43200,-5.715,19.49,5.1808724,0.024926484150552795
2022-07-01T00:00:00,2.8562794,44618,-1.22,13.75,2.148506,0.010171418095851826
2022-08-01T00:00:00,3.723096,44475,-1.295,17.58,2.9009094,0.013755493959090247
2022-09-01T00:00:00,1.6181751,43142,-2.795,8.44,1.8800223,0.009051339619032183
2022-10-01T00:00:00,-3.7867136,41942,-20.5,4.962,3.487112,0.017027125383259904
2022-11-01T00:00:00,-9.753968,43136,-30.5,1.867,6.4024973,0.030826872640472684
2022-12-01T00:00:00,-15.070787,44568,-29.9,5.207,6.825117,0.03232946628360943
2023-01-01T00:00:00,-21.39197,44640,-31.78,-12.9,3.744286,0.01772176315643825
2023-02-01T00:00:00,-24.712408,40320,-39.89,-2.045,5.552609,0.027652654556661622
2023-03-01T00:00:00,-20.398903,44640,-38.53,-1.038,8.798914,0.041645394247124365
2023-04-01T00:00:00,-19.657751,43200,-34.2,-7.8,5.3811564,0.025890101015101485
2023-05-01T00:00:00,-4.144399,44640,-13.2,3.8,3.682178,0.017427804854454255
2023-06-01T00:00:00,0.7403404,43200,-8.9,13.9,3.3148215,0.015948442289814745
2023-07-01T00:00:00,6.978812,44640,-0.033,22.11,4.074816,0.01928616748736223
2023-08-01T00:00:00,6.262782,44378,0.653,23.09,3.6956055,0.017542914381393673
2023-09-01T00:00:00,2.6628857,43200,-1.333,8.99,1.716003,0.008256122999937617
2023-10-01T00:00:00,-3.0115871,44640,-18.8,1.8,3.1752813,0.015028654863191968
2023-11-01T00:00:00,-9.586712,43200,-22.98,-1.8,3.9336278,0.018925675787854476
2023-12-01T00:00:00,-16.76246,44640,-30.44,-6.7,5.0741715,0.024016131474295453
2024-01-01T00:00:00,-20.35412,43702,-37.62,-2.9,7.338444,0.03510373617235689
2024-02-01T00:00:00,-22.344074,41161,-35.0,-0.887,5.1626754,0.02544672284152684
2024-03-01T00:00:00,-23.50999,44640,-38.7,-1.435,8.940684,0.04231639554152797
2024-04-01T00:00:00,-15.305202,43200,-35.3,1.4,6.327364,0.03044254408437675
2024-05-01T00:00:00,-5.55386,44640,-18.06,3.617,4.399353,0.02082220512425445
2024-06-01T00:00:00,0.9995339,43200,-5.1,19.35,3.112672,0.014975850578056326
2024-07-01T00:00:00,3.3859098,44640,-1.7,17.54,3.1431184,0.01487642734343787
2024-08-01T00:00:00,5.323147,44547,-1.1,22.1,3.8910317,0.018435526396961992
